trip_id,date,vehicle_id,vehicle_type,vehicle_age_years,last_maintenance,route_id,route_distance_km,terrain,actual_distance_km,fuel_consumed_liters,fuel_cost_mxn,kpl,load_factor
4004,2025-10-14 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R001,781,Hilly,696.5508935930857,235.91495116007655,4891.512653094238,2.952550867030261,0.9799785412435639
4005,2025-09-06 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,631.6401188200305,187.662396423517,4795.873361614235,3.3658321051946034,1.1245158434840534
4006,2025-08-13 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,728.1029331699551,258.89071629836843,6096.257327579736,2.8123949115688847,1.068397545468109
4007,2024-11-07 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,671.2998746315511,403.4792051211843,8141.8696935744865,1.6637781231623259,0.8770520854583173
4008,2025-01-06 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R002,575,Mountainous,627.406221149241,418.9308326794298,10067.975087535988,1.497636774873858,0.8942453055188955
4009,2025-02-20 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R003,799,Hilly,681.3537963756347,255.69811025364137,6376.862757587306,2.6646806098792104,1.0452210771912425
4010,2024-11-07 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R002,575,Mountainous,537.2675875514468,319.43683082491475,6445.965538976671,1.6819212304479894,0.8074702459014962
4011,2025-04-11 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,828.8155462728511,231.74942516573117,5339.313278892876,3.576343482535672,1.1937575832285314
4012,2025-07-14 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,960.4840401724367,547.1395094676628,11113.605536527728,1.7554646000741856,0.8196792606248925
4013,2025-09-13 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R000,610,Hilly,711.4256013373314,314.50841222649393,7166.014500242499,2.262024078468835,1.0583018258169363
4014,2025-01-27 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R001,781,Hilly,798.2904854667179,354.0441190039786,7853.389494160776,2.254776855812558,0.9902539003963436
4015,2024-12-11 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R001,781,Hilly,899.5784531317735,619.1604750578695,13268.625844440654,1.4529003212740523,0.8098178170393715
4016,2024-12-07 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R002,575,Mountainous,552.5281028336932,204.31169498993845,3961.848548462051,2.704339087691006,1.0046035307497283
4017,2025-09-23 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,641.8866003651319,231.60351231594174,5633.105064834927,2.7714890588079806,1.0023066550883495
4018,2024-11-14 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,705.5662482504705,336.6343590738826,6767.747431324968,2.0959424646716376,1.0541779639558997
4019,2025-05-26 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,821.6456872962398,421.18199159423557,8714.6264196711,1.9508091601594608,0.9819120037123732
4020,2025-10-06 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R002,575,Mountainous,551.5445928251121,371.7030256089541,8192.507669705408,1.4838313245406785,0.9479678810117319
4021,2025-08-02 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,755.0663984083575,214.0455470526383,5078.601897748855,3.5275968540596208,1.0687397733434782
4022,2024-10-29 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,629.1935799690115,384.6727726780693,8334.594787732332,1.6356592528985159,0.8492770261468823
4023,2025-05-27 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,840.8376637309625,319.68561080169434,6416.093903112516,2.6302017836284364,0.9583141645180424
4024,2025-08-23 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R002,575,Mountainous,673.3782823855743,306.66171963756375,7533.245422650965,2.1958341692645047,0.8345939392163692
4025,2024-11-15 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,847.9506958791966,330.0541540031955,6357.3505619127,2.5691259618898385,0.8964254074527904
4026,2025-06-17 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R001,781,Hilly,663.1580064287043,241.58494417296671,5104.968114843271,2.7450303606416195,0.9920504826302706
4027,2024-11-26 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,475.2336839938651,304.8977466801234,6710.737958830025,1.5586657794898229,0.8278260023547604
4028,2025-02-14 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,945.9972614957317,669.9252960118041,15872.618387675699,1.4120936574979894,1.0024392762077363
4029,2025-01-05 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R001,781,Hilly,899.4851853904981,348.88057356592526,7537.3540840249625,2.5782036993255786,1.0168978255624934
4030,2025-07-12 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R000,610,Hilly,650.6685176938953,334.2389692477016,7281.526969991966,1.9467165039385055,1.0464408965380465
4031,2025-04-18 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R004,882,Mountainous,858.518880693379,439.3914353442448,9887.667816729758,1.953881690981904,1.0280066601301658
4032,2025-02-24 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R004,882,Mountainous,884.8608813455929,638.8907529867994,15792.763025470013,1.3849955993397758,0.8919336524638152
4033,2025-04-11 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,655.9878205281929,280.27551575505396,6457.313893871931,2.340510617779013,1.0016758461974995
4034,2025-03-12 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R001,781,Hilly,719.4111496006095,450.51546500104473,10470.176216233687,1.5968622733049602,0.9132031428894375
4035,2024-12-10 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R004,882,Mountainous,744.1398103558885,331.9258029743323,6105.690098939944,2.2418859988822035,1.1477082415981328
4036,2025-05-26 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,645.3598481447578,238.94562547287828,4943.9954750412935,2.700864880315668,0.9029788182065801
4037,2025-09-11 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R004,882,Mountainous,805.4856468951249,470.1009331389941,11328.558601741366,1.7134312870146293,0.9121024350024137
4038,2025-04-14 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R002,575,Mountainous,511.74480245634277,222.3472211310174,5314.958759912685,2.3015569965446017,0.8192817835071347
4039,2025-09-19 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,839.5204260675408,415.3466972228808,10191.50753880492,2.021252201307484,0.8201830847733882
4040,2025-09-30 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,665.0155992913609,374.3965367366625,9601.824519584654,1.7762333089077418,0.8479273375607344
4041,2025-03-11 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R000,610,Hilly,599.6403821342492,269.55788860732366,6562.22932090315,2.224532864655913,1.087043897953191
4042,2024-11-05 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,680.3082130024432,348.0743529225103,7325.533734431811,1.9544910657462202,0.8219498924874792
4043,2024-11-28 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R003,799,Hilly,899.8751950719987,543.462055555708,12138.776219766516,1.655819731796816,1.055812649723092
4044,2025-08-23 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,529.7785430887582,300.4127606695209,7379.737702163454,1.7635021292306514,1.0938074625427183
4045,2025-02-12 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,716.892666197873,250.95518810873853,6542.225969737049,2.856656089083301,0.8688949153748775
4046,2025-01-30 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R004,882,Mountainous,779.8906409604613,263.3246155866781,6237.48967898852,2.9617080773967603,1.13441452365628
4047,2025-01-21 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R003,799,Hilly,660.1099536587601,234.2870675450844,5609.615122484658,2.817526210795795,1.0831689840365124
4048,2025-01-08 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R001,781,Hilly,655.5141888873833,247.06778485735626,5689.577239149542,2.6531754808334975,0.9910819471872133
4049,2025-07-26 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R002,575,Mountainous,658.9479801752586,279.80165616518224,5980.604327783617,2.355053894985688,0.875935945634984
4050,2025-05-01 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R002,575,Mountainous,521.7827810284457,235.2265386880601,5437.86006045301,2.2182139138662205,0.8384565026043199
4051,2025-02-10 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R001,781,Hilly,630.8811554096628,216.97719122106264,5305.154138254396,2.907592046239104,1.0359682871779539
4052,2025-07-07 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R003,799,Hilly,645.1112920148005,282.90946762476386,5700.484043818587,2.280274666772347,0.9649586887458194
4053,2025-02-21 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,870.1834887821054,376.3306317945062,8724.870746542736,2.3122845053369603,1.1256310585152842
4054,2025-10-06 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R001,781,Hilly,721.7790853021344,247.1110637756413,5446.442847578036,2.9208691601014545,0.8576462334971553
4055,2025-04-03 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R004,882,Mountainous,950.9444440956468,448.14922959553815,10190.294470734045,2.121937027435904,0.9675103354766039
4056,2024-12-27 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,1017.7030129786161,486.8115038545612,10956.58426040228,2.0905484051228647,1.0905121073317021
4057,2025-02-21 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R001,781,Hilly,663.9326825025952,276.0790771842068,6400.633009253126,2.4048641761418335,0.8270660023631626
4058,2025-07-24 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R001,781,Hilly,815.0177192354726,431.9710307072445,10611.849195717992,1.8867416129759558,0.9988295702080789
4059,2025-09-12 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R000,610,Hilly,527.0445972793169,140.89482385170624,3106.6014531443666,3.7406952425309727,1.1372769226078954
4060,2025-04-20 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R002,575,Mountainous,474.7095607970151,235.71082433080983,4898.062351666868,2.0139489229853145,1.0177869945250169
4061,2025-08-15 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R002,575,Mountainous,560.9940298250415,317.4720504632978,7936.638148222608,1.7670658850325995,1.1843786153194629
4062,2025-07-29 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R003,799,Hilly,858.6407112295439,273.16312797305255,5997.751861516307,3.1433258126779413,1.0980877633063366
4063,2024-12-21 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,928.5374784949246,383.0044175251977,7281.838790302725,2.4243518769175463,0.9291544720288182
4064,2024-11-06 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,828.4388167391833,489.7883773090636,9709.328291603322,1.6914219591953001,0.8019783083716698
4065,2025-08-06 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,524.5600131179934,293.56747542839224,7044.269462309508,1.7868464902405221,0.9268127362853603
4066,2025-10-16 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R001,781,Hilly,756.786932533269,511.8193461169859,11947.642556656325,1.4786211937371574,0.8657293003491872
4067,2025-04-13 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,599.7221122366913,267.10316748239876,5850.951282432074,2.245282666953813,0.9621117409407989
4068,2025-05-09 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,657.8535509549571,216.93677601684038,4367.332882656801,3.0324667077374157,0.9158671627204288
4069,2025-05-18 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,863.2752817495632,349.8978110164549,6721.6208379873415,2.46722115591905,1.01343158298772
4070,2025-05-08 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,656.588415495767,221.09762010630885,4928.631212976833,2.969676540073403,0.8935866773653858
4071,2024-10-26 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R001,781,Hilly,811.3131824210877,312.70967575765695,6873.461225422513,2.5944613976378443,0.8587477168101442
4072,2025-02-23 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R001,781,Hilly,733.6350813086548,360.89008415925014,8452.886767582793,2.0328490959173133,0.8799999483408479
4073,2025-05-22 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R000,610,Hilly,706.4639686433799,242.0098711248655,4658.25480232995,2.919153526092654,1.1943342161674404
4074,2025-07-17 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R003,799,Hilly,855.8391014081739,503.6013974504013,9914.456357893589,1.6994375030352527,0.9132718887276127
4075,2025-06-24 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,906.4714892476592,338.89884103416495,6292.647603825638,2.674755353194838,0.8957418282096649
4076,2025-04-12 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,522.647276496497,288.0953111191735,6667.372824757604,1.8141471114755447,1.1934956764773228
4077,2025-08-17 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R001,781,Hilly,641.1133363930686,252.24438037363777,5755.039719684784,2.5416357559419858,0.8631408157986958
4078,2024-11-12 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R002,575,Mountainous,509.03129569294066,194.55437255556103,4158.318009877936,2.6163960696774935,1.070834556872834
4079,2024-11-16 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R001,781,Hilly,626.5441009551138,222.54658214431993,4346.590363006114,2.815339129984051,0.9904603293738906
4080,2025-03-17 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R003,799,Hilly,891.5811526702581,578.0452786536001,14236.474268714936,1.5424071186031567,0.8127431046833612
4081,2025-04-18 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,991.6012426192706,349.5655040323572,7866.30622727482,2.836667895375294,0.9935020839830927
4082,2025-03-30 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,816.7441927238507,280.2828548954872,6267.554819716843,2.9139998343045312,0.9726246159488692
4083,2025-10-12 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R002,575,Mountainous,468.15784049486285,186.18192472051777,4093.016733252264,2.514518212214349,1.0615870025604472
4084,2025-06-30 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,523.0689139157663,232.54612945126746,5170.656507400421,2.249312491891554,0.830389358321497
4085,2025-07-14 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,873.3046169998117,380.0396790589499,7719.44085229581,2.297930098147328,1.1960455816838622
4086,2025-03-20 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R001,781,Hilly,764.2020431593987,308.83093944706013,8162.470380918577,2.4744996227633416,1.0827569300927706
4087,2025-03-29 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R001,781,Hilly,770.0217460479603,353.92920353840714,8408.989554680906,2.175637778260929,1.071395611312967
4088,2025-01-15 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R002,575,Mountainous,463.7444923596372,261.3126791906881,5760.286640789297,1.7746727552444106,0.8406469426077755
4089,2025-03-27 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R004,882,Mountainous,901.8092170341747,482.9074683780522,12172.293229588642,1.8674575898838206,0.9286265475907998
4090,2025-03-30 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R002,575,Mountainous,480.5883715076945,460.93924556771907,10307.30899052619,1.042628450775057,0.984154331108088
4091,2025-03-13 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,873.3489381754755,359.6165716732623,8210.245957804382,2.428555875809239,0.9808101769595199
4092,2025-09-24 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,861.9509861004166,259.8522602116333,6375.517259209098,3.31708096515463,1.021224293602241
4093,2025-06-22 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R004,882,Mountainous,923.4095995426665,478.22767615333896,10280.84155612387,1.9308995392533166,1.0564641554817553
4094,2024-10-28 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R003,799,Hilly,651.8341587703504,215.00853680267963,4536.906213534562,3.031666409453128,1.0115356205988228
4095,2024-12-26 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,972.1090330688149,465.61098945278565,8865.774298650338,2.0878137653307896,1.0654651898921426
4096,2024-12-25 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,727.5948009916318,247.12799481210163,5333.033188180621,2.944202260633574,1.099463095988086
4097,2025-07-20 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,851.7993513322095,408.80748787114345,9982.01346915247,2.083619739373995,0.9713969958006193
4098,2025-04-22 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R000,610,Hilly,548.4289899305553,195.63006183086102,4305.741440453693,2.803398336625376,0.8942274607210894
4099,2025-01-28 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R003,799,Hilly,920.1032419724493,438.73025433776303,10978.72222125781,2.09719578915589,1.1114806847174181
4100,2025-10-04 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R000,610,Hilly,695.6753355270191,238.19573596356997,5564.852402069472,2.9206036485616047,1.0513041466155415
4101,2024-12-22 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R001,781,Hilly,852.6083926091408,374.5631573960775,7607.246239462359,2.2762740429047588,0.8374721770744914
4102,2024-11-11 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R003,799,Hilly,905.3244115543476,308.5600451086072,6171.246906643362,2.934029942974927,0.9956568508241301
4103,2025-03-30 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R000,610,Hilly,595.4083902824032,228.32589268926105,5105.717400104054,2.6077129635609095,1.0748488524080289
4104,2025-07-10 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R000,610,Hilly,645.7659879524128,178.28618930606547,3669.747725014834,3.6220752177490354,1.0480901571660097
4105,2025-02-10 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,645.6104703128642,275.6134723766133,6738.827916929529,2.342448882290728,0.8855779148696631
4106,2024-11-18 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,561.8486325045392,213.58940534285955,4564.4962833614645,2.630507967390257,1.0133768590731376
4107,2025-03-11 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,561.607461095544,355.52279157552596,8654.994662481822,1.5796665485403574,0.8565217861194556
4108,2025-04-29 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R000,610,Hilly,490.99745990967295,202.56670564082955,4500.609969954935,2.423880362552073,1.0573392584181658
4109,2024-11-09 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,520.4837013311363,386.71209439360433,7858.035793840757,1.3459204117918697,0.9138103268315061
4110,2025-05-04 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,602.8903592810435,356.19320676701545,8353.136263510922,1.6925936481303858,0.9070305201917049
4111,2025-07-19 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R001,781,Hilly,632.264123740041,178.4774055582986,3779.6940394612134,3.5425443448275336,1.094826982539815
4112,2025-06-17 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,675.4933022019349,289.55699193553954,6118.672735675666,2.332850944771216,0.9600007859582202
4113,2025-02-23 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R003,799,Hilly,752.3731923712272,292.5117328144026,6851.306434284035,2.5721128692249917,0.9475636523876803
4114,2024-10-31 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,666.2263023139523,480.4514676855602,10044.576708688963,1.386667222650625,0.8137830068555632
4115,2025-02-16 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R004,882,Mountainous,983.1243639558955,421.23565586098476,9581.408529471166,2.333905855966628,0.9763788040145281
4116,2025-07-07 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R004,882,Mountainous,811.8342957180242,234.13243654494278,4717.651303331593,3.4674148857720914,1.163788970747622
4117,2025-03-28 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,708.7814249736507,278.80519330751866,6739.835124128999,2.5422102671949642,1.1284472652142683
4118,2024-11-14 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R000,610,Hilly,590.9259367004661,259.3686907640063,5214.386895958446,2.2783240913150005,0.8945146241889316
4119,2025-05-02 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R000,610,Hilly,557.8945654755784,187.81541284971087,4471.605227364342,2.970440801479926,0.8435407705921251
4120,2025-05-19 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R003,799,Hilly,645.7041414025125,228.62213752852574,4444.914678285268,2.8243290364737597,1.0091376031888522
4121,2025-10-04 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R001,781,Hilly,803.1801704543373,349.34000459439574,8161.462487319278,2.2991359703761285,1.1317882731695066
4122,2025-04-26 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R001,781,Hilly,778.6454055990014,291.1090363779923,7095.432883423573,2.6747551889387746,0.9692959327426327
4123,2025-02-08 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,827.4360815021026,297.54449978048063,7387.710031193091,2.780881791169254,0.9205046858723265
4124,2024-12-26 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,600.2955758228545,295.87420345635667,5633.788652024511,2.028887847640296,0.8768304376386485
4125,2025-07-10 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R002,575,Mountainous,534.8434937799991,233.6429851710142,4809.182453415275,2.2891485202884314,0.9637801018032423
4126,2025-05-18 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,811.518351724801,375.7032972192937,7217.35041483582,2.1599979497947475,1.1906037256748903
4127,2025-01-31 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R000,610,Hilly,546.9716186708688,158.27622887452097,3573.1646321860226,3.4558039609630815,1.0828835921991442
4128,2025-06-20 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R004,882,Mountainous,782.2031236592719,328.7409053230043,6874.472467433244,2.3793909154405912,1.1040299204138648
4129,2025-03-04 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R002,575,Mountainous,645.2568353623226,380.3971501680768,9644.134494929378,1.6962714759488042,0.9153131464519085
4130,2024-12-21 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,640.767500989325,307.29021141023185,5842.328910423436,2.0852193698220396,0.9381708946587237
4131,2024-12-01 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R004,882,Mountainous,875.1684043582928,600.9541154222603,12673.150740953788,1.4562982129565014,0.8899448059121048
4132,2025-09-19 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R000,610,Hilly,705.9219147609758,221.83148632746028,5443.156958673098,3.1822439927166934,1.0037281503994153
4133,2025-07-29 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,800.0589175091873,421.0581459811275,9245.033535836661,1.9001150438377867,0.8200509531830831
4134,2025-01-22 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R000,610,Hilly,702.6479134834849,300.60463304232815,6783.828701099743,2.3374487158504476,0.8700396363684277
4135,2025-09-04 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R003,799,Hilly,856.1370976922077,248.48797083236693,6217.32204648642,3.445386490236859,0.9196740775053295
4136,2025-02-18 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R002,575,Mountainous,497.0680821207488,351.75851488786975,7688.744228676912,1.4130946688787318,0.8527165937841983
4137,2025-05-11 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,536.1152233016959,226.51981877408426,5221.3091929088,2.366747537602356,1.0695448822384728
4138,2025-01-31 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R003,799,Hilly,695.072009478714,335.7708318375405,7580.1936233440065,2.0700785880502504,0.9420608295385774
4139,2025-08-22 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R001,781,Hilly,871.2806443467675,423.11077745712817,10002.784360036245,2.0592258358038404,0.9284908145453198
4140,2025-10-18 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R001,781,Hilly,877.9529974044635,418.09375262045705,8555.729851443011,2.0998950400520906,1.0794735488882266
4141,2024-12-01 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,739.83723448594,227.52970175464492,4798.233566226215,3.2516072793157282,1.0647429114073907
4142,2024-12-05 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,628.1786562715076,367.8845907769782,8358.099453121724,1.7075427240504533,0.8048752527358474
4143,2025-01-22 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,560.9674699759292,253.70786915914104,5725.496334097717,2.2110763526379085,1.1083899576830354
4144,2025-10-19 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R002,575,Mountainous,618.9543482484526,274.3560318593991,6196.13578215111,2.256026025940089,0.9593369018378811
4145,2024-11-28 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,511.0153397235014,220.18207056456677,4917.9898667537145,2.3208762566961596,0.9793716303357287
4146,2025-07-27 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R000,610,Hilly,561.7625771630635,206.1922379614366,4666.283620410995,2.724460351742862,0.8889028484060876
